year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2017,,,,,,,,,,11.503176275779015,52.56467070172155,53.66290037704229
2018,2.26311858597108,-3.7700813008129774,-5.767672849915673,16.79238139212751,-12.070952322061402,0.0,12.005875916728437,-8.323413814262015,-4.544157660521309,-5.4895310595173274,-1.7622223773323453,-12.816941105358215
2019,-2.902761904761886,5.550511349463738,9.92924528301884,31.237931774297344,69.74006866110824,23.690718989354952,-8.829386674510943,-12.193975504204523,-1.3713389555001232,6.038119844976619,-5.961672278338936,-2.9111050753826806
2020,26.97000236016056,-0.5812076801781196,0.0,26.755315795853953,3.811798764737695,-7.867147254897833,20.373712128023037,0.03988896839588474,-1.4262173375063636,22.128759933854614,36.58208381391768,42.978551513116024
2021,7.485469071843176,31.347419772848628,38.06131510869142,-0.2912561352481746,-3.178146629495393,-3.929198984968074,22.437971770481703,15.112861877071104,-4.873676119189785,23.819527661616526,1.8659722893729747,0.0
2022,0.0,-7.889962934585881,-4.324501432453487,-4.768600953895074,0.0,-2.7997581908327462,13.099310853141667,-6.947546421254625,-4.026175453849001,-3.0992828163630692,-7.595698102717363,-2.914871328426216
2023,32.35020989231614,6.743737957610763,13.024929146528574,3.303748838461118,-6.058087937167434,9.527163969035923,-4.28190494981131,-7.607125278291937,0.10590968102028864,28.49726775956285,7.561131192855641,12.266555964100778
2024,-2.0909806686169152,46.25966154789063,17.529973227796525,-10.14493178544843,2.3938400408203275,-0.08768636580077649,-1.0944143393079697,-6.145589477178381,1.0302357455270306,13.848402167517637,36.27385029354209,6.220430662448373
2025,4.56645548754453,-3.473140886447812,-2.7919056528822983,1.8066781355499995,8.733553840499786,-6.7833101361075006,9.298376896561056,-4.926167509910839,2.485695725935133,0.15470458714335056,0.0,
