name,tr,br,cagr,mdd,sharpe
ROC20>=3%,200.3066439172811,252.02972995313297,1.0119136059429938,-43.93208095169112,1.7178370485365322
Price>EMA45,199.6288246402851,252.02972995313297,1.011014245223019,-53.326530029637354,1.5336604103880547
Price>EMA40,184.98001043251492,252.02972995313297,0.9908990322100131,-47.62114625142244,1.5508659892101606
Price>1%_above_SMA25,178.44717561886344,252.02972995313297,0.9814790933180668,-41.101229912896116,1.617540864244794
Trend35+ROC20>3%,175.35733018481014,252.02972995313297,0.9769190288193739,-39.18985432107706,1.7015174396155734
Price>SMA45,174.9322584589194,252.02972995313297,0.9762862501455363,-49.79226384964213,1.7073128618034437
Price>2%_above_SMA35,173.64378743312668,252.02972995313297,0.974359992067455,-50.76486577508007,1.6690527477860166
Price>2%_above_SMA25,172.2136872247257,252.02972995313297,0.9722074158889447,-30.96106755496341,1.6876484780541101
Trend40+Mom20,171.80315331363553,252.02972995313297,0.9715866168574296,-45.40650479752983,1.7429382111306977
Price>SMA40,171.20879367194954,252.02972995313297,0.9706855554981999,-50.24552928163438,1.745996389821283
Price>2%_above_SMA30,168.92223564505565,252.02972995313297,0.9671935730445704,-37.6212494056572,1.6487716396307392
Trend30+Mom15,166.46218697623846,252.02972995313297,0.9633905161219074,-39.872389612465845,1.7028399572837158
Trend25+ROC20>3%,164.12122698451972,252.02972995313297,0.9597259839567265,-44.26525059035501,1.6334410491211555
Price>EMA10,162.8224543330246,252.02972995313297,0.9576732742452734,-50.31237559039714,1.49541328842019
Price>1%_above_SMA20,162.3608873728391,252.02972995313297,0.9569403435980348,-48.0056471569492,1.6397947607277523
Price>EMA30,162.1022434260577,252.02972995313297,0.9565288470060866,-43.158839822137246,1.5246018786210052
Trend30+Mom25,161.7932523539112,252.02972995313297,0.9560365014466135,-40.90032932436504,1.6383661439027861
Trend40+Mom25,156.12241028576202,252.02972995313297,0.9468524489636616,-48.279318123704606,1.6682416450635695
Mom15,155.97935687687226,252.02972995313297,0.9466170491801762,-40.99650833752593,1.5603174244542952
ROC15,155.97935687687226,252.02972995313297,0.9466170491801762,-40.99650833752593,1.5603174244542952
Price>EMA115,154.09313670309595,252.02972995313297,0.9434955455235516,-32.392962790802315,1.5411856623776814
Trend35+Mom25,151.93577568912303,252.02972995313297,0.9398844033326823,-48.174548424530386,1.6234880777468734
Price>EMA110,148.51303775361595,252.02972995313297,0.9340628003656091,-35.1861978222365,1.5103231046835868
Price>3%_above_SMA35,147.08881489339433,252.02972995313297,0.931606021789458,-39.09053550111351,1.7049358617168102
ROC20>=2%,145.87684602692542,252.02972995313297,0.929499062861719,-48.67397742805112,1.566416224641582
Price>EMA50,143.0041096237734,252.02972995313297,0.9244435706263154,-58.1504229464999,1.5040739234694134
Mom20,141.89252470999983,252.02972995313297,0.9224637015263208,-59.97217898937146,1.4776566845300458
ROC20,141.89252470999983,252.02972995313297,0.9224637015263208,-59.97217898937146,1.4776566845300458
Trend35+Mom15,141.0560655710978,252.02972995313297,0.9209649676175682,-46.44559547318326,1.6763018151662352
Price>EMA5,140.68734334414697,252.02972995313297,0.9203018546195716,-53.975178433765024,1.4944591307216393
EMA5>100,140.6862949659979,252.02972995313297,0.9202999670580885,-36.1669027271206,1.4850562804584648
EMA5>50,140.14438702369134,252.02972995313297,0.9193226459003525,-51.670925946579736,1.4717549644058339
Price>EMA120,140.11508975626867,252.02972995313297,0.919269715390963,-40.316166019386216,1.4913908676209051
Trend25+Mom20,139.62590129596032,252.02972995313297,0.9183844904567986,-54.39954702333951,1.5192612308319215
Price>3%_above_SMA30,139.5579188505355,252.02972995313297,0.9182612578840206,-36.10712173711884,1.6249661146189809
EMA5>60,139.377780207629,252.02972995313297,0.9179344662939108,-37.49819728350079,1.461466383848861
Price>SMA50,137.7901470575817,252.02972995313297,0.9150383575784158,-53.920797892423714,1.5899184580367816
Price>EMA105,134.8865433347992,252.02972995313297,0.9096659297235044,-35.186197822236494,1.4796499709927415
EMA10>50,131.77167259194553,252.02972995313297,0.9037898125112025,-37.25087368148585,1.4335101320290338
Price>SMA25,131.68239859292368,252.02972995313297,0.9036196292103282,-54.25143164270374,1.4622093378900172
Price>0%_above_SMA25,131.68239859292368,252.02972995313297,0.9036196292103282,-54.25143164270374,1.4622093378900172
Price>EMA125,131.2368491903402,252.02972995313297,0.9027687767405863,-40.31616601938616,1.4920582666263706
EMA5>120,131.2038789203871,252.02972995313297,0.9027057147964686,-36.82854516226886,1.4605662540337
EMA5>40,128.0673516230676,252.02972995313297,0.8966426536672125,-49.40485662278,1.4687710252858355
EMA5>80,127.21523971885108,252.02972995313297,0.8949732221064377,-37.61035920067067,1.4161012849532417
Price>EMA60,125.63743700841648,252.02972995313297,0.8918562443875373,-50.42466757862282,1.4402826544551326
Price>5%_above_SMA35,124.90451921646515,252.02972995313297,0.8903967787798053,-35.0244297116814,1.710257691533802
ROC15>=2%,120.26783373144427,252.02972995313297,0.8809875271070007,-37.92653632882887,1.5060990186979506
EMA15>30,119.66207368839949,252.02972995313297,0.8797350906114036,-44.581448062173095,1.4028732571427702
Price>EMA100,119.40439268457072,252.02972995313297,0.8792006541529189,-37.14218396996066,1.4460603908264003
Trend25+Mom25,119.2902597432077,252.02972995313297,0.8789636197511932,-40.65523059875541,1.548554567082275
EMA25>40,119.13385997244251,252.02972995313297,0.8786384845101209,-46.91304103850201,1.42875749091354
Price>EMA70,118.58770081890046,252.02972995313297,0.8775001752219929,-40.9139678798506,1.4303913823847938
Trend40+Mom15,116.79919426913992,252.02972995313297,0.8737404279198802,-34.91607297771106,1.7505978858510922
Trend20+Mom20,116.12111012618718,252.02972995313297,0.8723019029837022,-56.286647789109566,1.5744442997909338
ROC15>=3%,115.47116306895131,252.02972995313297,0.8709162086569477,-39.346461613169446,1.53004072461713
Price>EMA130,115.12168846088348,252.02972995313297,0.8701683235177542,-40.096425372700864,1.4969367291027873
Trend30+ROC20>5%,112.80893483785808,252.02972995313297,0.865168687391886,-42.58389398683848,1.5730742119449928
EMA20>50,112.45711136985763,252.02972995313297,0.8644003440458823,-50.652560234697155,1.4134828238076051
EMA15>40,112.32954720139091,252.02972995313297,0.8641212425608409,-43.304437553910155,1.3715095130926813
EMA10>40,111.8810084378261,252.02972995313297,0.8631376814970995,-49.3628119940445,1.3779097698677585
