year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2017,,,,,,,,,,6.469660020083179,60.80571274589048,82.90036442722533
2018,3.3304661833863936,-6.425171950351782,-5.767672849915673,13.60406077294849,-9.316442440124318,0.0,25.026509470156142,-9.360429738805976,-7.197617748758334,-4.497823323025862,-0.4968168104647952,-7.059031798808901
2019,5.929523809523829,5.468938825963221,6.534059001761583,30.979231924479713,67.34874031007743,25.18751669657191,-8.829386674510943,-12.766354973367932,-6.067327369835473,6.038119844976619,-7.464927048260384,-2.2363827971527805
2020,26.97000236016056,-0.5812076801781196,0.0,22.137592693741404,0.06485705990559865,-6.055377539886764,21.42984989114469,-0.7873204318070148,-0.8098126414898599,19.763544380833984,36.58208381391768,43.40108913828426
2021,10.543380563011029,27.880476944389578,38.06131510869142,-1.7534042761456203,-18.09518329067896,-2.152189121009851,10.18655488828979,15.112861877071104,-6.37100329182696,23.819527661616526,-16.1179068262865,0.0
2022,0.0,-11.441922645538305,-0.44291584898372705,-9.769544009249898,-6.25360268689742,-4.8236985789491875,7.709732962457361,-6.947546421254625,-9.389420925502613,-7.321974245544816,-7.595698102717363,-3.7786012036188588
2023,28.194842989827883,3.813592223127249,9.719986269532566,-1.3784809123728592,-5.592370653842494,9.527163969035923,-1.269164179840665,-5.657454290300867,-0.019583800364053605,28.49726775956285,7.561131192855641,14.280915684181394
2024,-3.5362203076667154,43.62584037969466,17.529973227796525,-4.820276553276592,1.8025494894545302,-1.1185544188667906,-1.0944143393079697,-15.390759509430662,3.01610039942799,13.848402167517637,36.27385029354209,2.9255802125639274
2025,6.080986226231966,-3.529761144462884,-3.1941150135493035,-6.666637666965258,8.733553840499786,-0.8409779442549725,9.298376896561056,-4.546051715606314,1.6184610727453252,0.147504114771424,0.0,
